,Match_ID,team1,team2,season,date,venue,city,toss_winner,toss_decision,winner,Margin,Margin_Type,player_of_match
0,1082591,Sunrisers Hyderabad,Royal Challengers Bangalore,2017,2017-04-05,Rajiv Gandhi International Stadium,Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,35,runs,Yuvraj Singh
1,1082592,Rising Pune Supergiants,Mumbai Indians,2017,2017-04-06,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiants,field,Rising Pune Supergiants,7,wickets,SPD Smith
2,1082593,Gujarat Lions,Kolkata Knight Riders,2017,2017-04-07,Saurashtra Cricket Association Stadium,Rajkot,Kolkata Knight Riders,field,Kolkata Knight Riders,10,wickets,CA Lynn
3,1082594,Punjab Kings,Rising Pune Supergiants,2017,2017-04-08,Holkar Cricket Stadium,Indore,Punjab Kings,field,Punjab Kings,6,wickets,GJ Maxwell
4,1082595,Royal Challengers Bangalore,Delhi Daredevils,2017,2017-04-08,M Chinnaswamy Stadium,Bengaluru,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,15,runs,KM Jadhav
5,1082596,Sunrisers Hyderabad,Gujarat Lions,2017,2017-04-09,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,9,wickets,Rashid Khan
6,1082597,Mumbai Indians,Kolkata Knight Riders,2017,2017-04-09,Wankhede Stadium,Mumbai,Mumbai Indians,field,Mumbai Indians,4,wickets,N Rana
7,1082598,Punjab Kings,Royal Challengers Bangalore,2017,2017-04-10,Holkar Cricket Stadium,Indore,Royal Challengers Bangalore,bat,Punjab Kings,8,wickets,AR Patel
8,1082599,Rising Pune Supergiants,Delhi Daredevils,2017,2017-04-11,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiants,field,Delhi Daredevils,97,runs,SV Samson
9,1082600,Mumbai Indians,Sunrisers Hyderabad,2017,2017-04-12,Wankhede Stadium,Mumbai,Mumbai Indians,field,Mumbai Indians,4,wickets,JJ Bumrah
10,1082601,Kolkata Knight Riders,Punjab Kings,2017,2017-04-13,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,8,wickets,SP Narine
11,1082602,Royal Challengers Bangalore,Mumbai Indians,2017,2017-04-14,M Chinnaswamy Stadium,Bangalore,Mumbai Indians,field,Mumbai Indians,4,wickets,KA Pollard
12,1082603,Gujarat Lions,Rising Pune Supergiants,2017,2017-04-14,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,field,Gujarat Lions,7,wickets,AJ Tye
13,1082604,Kolkata Knight Riders,Sunrisers Hyderabad,2017,2017-04-15,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,Kolkata Knight Riders,17,runs,RV Uthappa
14,1082605,Delhi Daredevils,Punjab Kings,2017,2017-04-15,Arun Jaitley Stadium,Delhi,Delhi Daredevils,bat,Delhi Daredevils,51,runs,CJ Anderson
15,1082606,Mumbai Indians,Gujarat Lions,2017,2017-04-16,Wankhede Stadium,Mumbai,Mumbai Indians,field,Mumbai Indians,6,wickets,N Rana
16,1082607,Royal Challengers Bangalore,Rising Pune Supergiants,2017,2017-04-16,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Rising Pune Supergiants,27,runs,BA Stokes
17,1082608,Delhi Daredevils,Kolkata Knight Riders,2017,2017-04-17,Arun Jaitley Stadium,Delhi,Delhi Daredevils,bat,Kolkata Knight Riders,4,wickets,NM Coulter-Nile
18,1082609,Sunrisers Hyderabad,Punjab Kings,2017,2017-04-17,Rajiv Gandhi International Stadium,Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,5,runs,B Kumar
19,1082610,Gujarat Lions,Royal Challengers Bangalore,2017,2017-04-18,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,field,Royal Challengers Bangalore,21,runs,CH Gayle
20,1082611,Sunrisers Hyderabad,Delhi Daredevils,2017,2017-04-19,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,15,runs,KS Williamson
21,1082612,Punjab Kings,Mumbai Indians,2017,2017-04-20,Holkar Cricket Stadium,Indore,Mumbai Indians,field,Mumbai Indians,8,wickets,JC Buttler
22,1082613,Kolkata Knight Riders,Gujarat Lions,2017,2017-04-21,Eden Gardens,Kolkata,Gujarat Lions,field,Gujarat Lions,4,wickets,SK Raina
23,1082614,Mumbai Indians,Delhi Daredevils,2017,2017-04-22,Wankhede Stadium,Mumbai,Delhi Daredevils,field,Mumbai Indians,14,runs,MJ McClenaghan
24,1082615,Rising Pune Supergiants,Sunrisers Hyderabad,2017,2017-04-22,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiants,field,Rising Pune Supergiants,6,wickets,MS Dhoni
25,1082616,Gujarat Lions,Punjab Kings,2017,2017-04-23,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,field,Punjab Kings,26,runs,HM Amla
26,1082617,Kolkata Knight Riders,Royal Challengers Bangalore,2017,2017-04-23,Eden Gardens,Kolkata,Royal Challengers Bangalore,field,Kolkata Knight Riders,82,runs,NM Coulter-Nile
27,1082618,Mumbai Indians,Rising Pune Supergiants,2017,2017-04-24,Wankhede Stadium,Mumbai,Mumbai Indians,field,Rising Pune Supergiants,3,runs,BA Stokes
28,1082620,Rising Pune Supergiants,Kolkata Knight Riders,2017,2017-04-26,Maharashtra Cricket Association Stadium,Pune,Kolkata Knight Riders,field,Kolkata Knight Riders,7,wickets,RV Uthappa
29,1082621,Royal Challengers Bangalore,Gujarat Lions,2017,2017-04-27,M Chinnaswamy Stadium,Bangalore,Gujarat Lions,field,Gujarat Lions,7,wickets,AJ Tye
30,1082622,Kolkata Knight Riders,Delhi Daredevils,2017,2017-04-28,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,7,wickets,G Gambhir
31,1082623,Punjab Kings,Sunrisers Hyderabad,2017,2017-04-28,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,field,Sunrisers Hyderabad,26,runs,Rashid Khan
32,1082624,Rising Pune Supergiants,Royal Challengers Bangalore,2017,2017-04-29,Maharashtra Cricket Association Stadium,Pune,Royal Challengers Bangalore,field,Rising Pune Supergiants,61,runs,LH Ferguson
33,1082625,Gujarat Lions,Mumbai Indians,2017,2017-04-29,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,bat,,0,Tie,
34,1082626,Punjab Kings,Delhi Daredevils,2017,2017-04-30,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,field,Punjab Kings,10,wickets,Sandeep Sharma
35,1082627,Sunrisers Hyderabad,Kolkata Knight Riders,2017,2017-04-30,Rajiv Gandhi International Stadium,Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,48,runs,DA Warner
36,1082628,Mumbai Indians,Royal Challengers Bangalore,2017,2017-05-01,Wankhede Stadium,Mumbai,Royal Challengers Bangalore,bat,Mumbai Indians,5,wickets,RG Sharma
37,1082629,Rising Pune Supergiants,Gujarat Lions,2017,2017-05-01,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiants,field,Rising Pune Supergiants,5,wickets,BA Stokes
38,1082630,Delhi Daredevils,Sunrisers Hyderabad,2017,2017-05-02,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Delhi Daredevils,6,wickets,Mohammed Shami
39,1082631,Kolkata Knight Riders,Rising Pune Supergiants,2017,2017-05-03,Eden Gardens,Kolkata,Rising Pune Supergiants,field,Rising Pune Supergiants,4,wickets,RA Tripathi
40,1082632,Delhi Daredevils,Gujarat Lions,2017,2017-05-04,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Delhi Daredevils,7,wickets,RR Pant
41,1082633,Royal Challengers Bangalore,Punjab Kings,2017,2017-05-05,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Punjab Kings,19,runs,Sandeep Sharma
42,1082634,Sunrisers Hyderabad,Rising Pune Supergiants,2017,2017-05-06,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,Rising Pune Supergiants,12,runs,JD Unadkat
43,1082635,Delhi Daredevils,Mumbai Indians,2017,2017-05-06,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Mumbai Indians,146,runs,LMP Simmons
44,1082636,Royal Challengers Bangalore,Kolkata Knight Riders,2017,2017-05-07,M Chinnaswamy Stadium,Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,6,wickets,SP Narine
45,1082637,Punjab Kings,Gujarat Lions,2017,2017-05-07,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Gujarat Lions,6,wickets,DR Smith
46,1082638,Sunrisers Hyderabad,Mumbai Indians,2017,2017-05-08,Rajiv Gandhi International Stadium,Hyderabad,Mumbai Indians,bat,Sunrisers Hyderabad,7,wickets,S Dhawan
47,1082639,Punjab Kings,Kolkata Knight Riders,2017,2017-05-09,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Kolkata Knight Riders,field,Punjab Kings,14,runs,MM Sharma
48,1082640,Gujarat Lions,Delhi Daredevils,2017,2017-05-10,Green Park,Kanpur,Delhi Daredevils,field,Delhi Daredevils,2,wickets,SS Iyer
49,1082641,Mumbai Indians,Punjab Kings,2017,2017-05-11,Wankhede Stadium,Mumbai,Mumbai Indians,field,Punjab Kings,7,runs,WP Saha
50,1082642,Delhi Daredevils,Rising Pune Supergiants,2017,2017-05-12,Arun Jaitley Stadium,Delhi,Delhi Daredevils,bat,Delhi Daredevils,7,runs,KK Nair
51,1082643,Gujarat Lions,Sunrisers Hyderabad,2017,2017-05-13,Green Park,Kanpur,Sunrisers Hyderabad,field,Sunrisers Hyderabad,8,wickets,Mohammed Siraj
52,1082644,Kolkata Knight Riders,Mumbai Indians,2017,2017-05-13,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Mumbai Indians,9,runs,AT Rayudu
53,1082645,Rising Pune Supergiants,Punjab Kings,2017,2017-05-14,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiants,field,Rising Pune Supergiants,9,wickets,JD Unadkat
54,1082646,Delhi Daredevils,Royal Challengers Bangalore,2017,2017-05-14,Arun Jaitley Stadium,Delhi,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,10,runs,HV Patel
55,1082647,Mumbai Indians,Rising Pune Supergiants,2017,2017-05-16,Wankhede Stadium,Mumbai,Mumbai Indians,field,Rising Pune Supergiants,20,runs,Washington Sundar
56,1082648,Sunrisers Hyderabad,Kolkata Knight Riders,2017,2017-05-17,M Chinnaswamy Stadium,Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,7,wickets,NM Coulter-Nile
57,1082649,Mumbai Indians,Kolkata Knight Riders,2017,2017-05-19,M Chinnaswamy Stadium,Bangalore,Mumbai Indians,field,Mumbai Indians,6,wickets,KV Sharma
58,1082650,Mumbai Indians,Rising Pune Supergiants,2017,2017-05-21,Rajiv Gandhi International Stadium,Hyderabad,Mumbai Indians,bat,Mumbai Indians,1,runs,KH Pandya
59,1136561,Mumbai Indians,Chennai Super Kings,2018,2018-04-07,Wankhede Stadium,Mumbai,Chennai Super Kings,field,Chennai Super Kings,1,wickets,DJ Bravo
60,1136562,Delhi Daredevils,Punjab Kings,2018,2018-04-08,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,field,Punjab Kings,6,wickets,KL Rahul
61,1136563,Royal Challengers Bangalore,Kolkata Knight Riders,2018,2018-04-08,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,4,wickets,SP Narine
62,1136564,Rajasthan Royals,Sunrisers Hyderabad,2018,2018-04-09,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,9,wickets,S Dhawan
63,1136565,Kolkata Knight Riders,Chennai Super Kings,2018,2018-04-10,MA Chidambaram Stadium,Chennai,Chennai Super Kings,field,Chennai Super Kings,5,wickets,SW Billings
64,1136566,Rajasthan Royals,Delhi Daredevils,2018,2018-04-11,Sawai Mansingh Stadium,Jaipur,Delhi Daredevils,field,Rajasthan Royals,10,runs,SV Samson
65,1136567,Mumbai Indians,Sunrisers Hyderabad,2018,2018-04-12,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,wickets,Rashid Khan
66,1136568,Punjab Kings,Royal Challengers Bangalore,2018,2018-04-13,M Chinnaswamy Stadium,Bengaluru,Royal Challengers Bangalore,field,Royal Challengers Bangalore,4,wickets,UT Yadav
67,1136569,Mumbai Indians,Delhi Daredevils,2018,2018-04-14,Wankhede Stadium,Mumbai,Delhi Daredevils,field,Delhi Daredevils,7,wickets,JJ Roy
68,1136570,Kolkata Knight Riders,Sunrisers Hyderabad,2018,2018-04-14,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,Sunrisers Hyderabad,5,wickets,B Stanlake
